sent,tags,parse
"<p> Third , and most practically , curricula that consist of very much direct instruction to gifted students may be wasting their time or taking away time that could be better spent on creative production .","<p>/NNP Third/NNP ,/, and/CC most/RBS practically/RB ,/, curricula/NN that/WDT consist/VBP of/IN very/RB much/RB direct/JJ instruction/NN to/TO gifted/JJ students/NNS may/MD be/VB wasting/VBG their/PRP$ time/NN or/CC taking/VBG away/RP time/NN that/WDT could/MD be/VB better/RBR spent/VBN on/IN creative/JJ production/NN ./."," compound(Third-2, <p>-1) nsubj(wasting-21, Third-2) nsubj(taking-25, Third-2) cc(wasting-21, and-4) advmod(practically-6, most-5) advmod(wasting-21, practically-6) nsubj(consist-10, curricula-8) nsubj(wasting-21, curricula-8) ref(curricula-8, that-9) acl:relcl(curricula-8, consist-10) case(instruction-15, of-11) advmod(instruction-15, very-12) advmod(instruction-15, much-13) amod(instruction-15, direct-14) nmod:of(consist-10, instruction-15) case(students-18, to-16) amod(students-18, gifted-17) nmod:to(consist-10, students-18) aux(wasting-21, may-19) aux(wasting-21, be-20) root(ROOT-0, wasting-21) nmod:poss(time-23, their-22) dobj(wasting-21, time-23) cc(wasting-21, or-24) conj:or(wasting-21, taking-25) compound:prt(taking-25, away-26) dobj(taking-25, time-27) nsubjpass(spent-32, time-27) ref(time-27, that-28) aux(spent-32, could-29) auxpass(spent-32, be-30) advmod(spent-32, better-31) acl:relcl(time-27, spent-32) case(production-35, on-33) amod(production-35, creative-34) nmod:on(spent-32, production-35)  "
"Statesmen , et al , may well now be wasting their time in pursuing nationalism except in the most limited and superficial political or legal sense.","Statesmen/NNP ,/, et/NNP al/NNP ,/, may/MD well/RB now/RB be/VB wasting/VBG their/PRP$ time/NN in/IN pursuing/VBG nationalism/NN except/IN in/IN the/DT most/RBS limited/JJ and/CC superficial/JJ political/JJ or/CC legal/JJ sense/NN ./."," nsubj(wasting-10, Statesmen-1) compound(al-4, et-3) appos(Statesmen-1, al-4) aux(wasting-10, may-6) advmod(now-8, well-7) advmod(wasting-10, now-8) aux(wasting-10, be-9) root(ROOT-0, wasting-10) nmod:poss(time-12, their-11) dobj(wasting-10, time-12) mark(pursuing-14, in-13) advcl(wasting-10, pursuing-14) dobj(pursuing-14, nationalism-15) case(limited-20, except-16) case(limited-20, in-17) det(limited-20, the-18) advmod(limited-20, most-19) nmod:in(pursuing-14, limited-20) cc(limited-20, and-21) amod(sense-26, superficial-22) amod(sense-26, political-23) cc(political-23, or-24) conj:or(political-23, legal-25) amod(sense-26, legal-25) nmod:in(pursuing-14, sense-26) conj:and(limited-20, sense-26)  "
"Within the group as a whole , the rate of cross-link excretion was not related to the children 's age , weight , degree of wasting ( weight-for-height ) , or deficit in height ( height-for-age ) .","Within/IN the/DT group/NN as/IN a/DT whole/NN ,/, the/DT rate/NN of/IN cross-link/JJ excretion/NN was/VBD not/RB related/VBN to/TO the/DT children/NNS 's/POS age/NN ,/, weight/NN ,/, degree/NN of/IN wasting/NN -LRB-/-LRB- weight-for-height/JJ -RRB-/-RRB- ,/, or/CC deficit/NN in/IN height/NN -LRB-/-LRB- height-for-age/JJ -RRB-/-RRB- ./."," case(group-3, Within-1) det(group-3, the-2) nmod:within(related-15, group-3) case(whole-6, as-4) det(whole-6, a-5) nmod:as(group-3, whole-6) det(rate-9, the-8) nsubjpass(related-15, rate-9) case(excretion-12, of-10) amod(excretion-12, cross-link-11) nmod:of(rate-9, excretion-12) auxpass(related-15, was-13) neg(related-15, not-14) root(ROOT-0, related-15) case(age-20, to-16) det(children-18, the-17) nmod:poss(age-20, children-18) case(children-18, 's-19) nmod:to(related-15, age-20) nmod:to(related-15, weight-22) conj:or(age-20, weight-22) dep(weight-22, degree-24) case(wasting-26, of-25) nmod:of(degree-24, wasting-26) dep(weight-22, weight-for-height-28) cc(age-20, or-31) nmod:to(related-15, deficit-32) conj:or(age-20, deficit-32) case(height-34, in-33) nmod:in(deficit-32, height-34) dep(age-20, height-for-age-36)  "
"<p> The degree of depression of bone turnover in the malnourished patients might have been related to severity , of illness other than wasting or stunting .","<p>/RB The/DT degree/NN of/IN depression/NN of/IN bone/NN turnover/NN in/IN the/DT malnourished/JJ patients/NNS might/MD have/VB been/VBN related/VBN to/TO severity/NN ,/, of/IN illness/NN other/JJ than/IN wasting/VBG or/CC stunting/VBG ./."," advmod(related-16, <p>-1) det(degree-3, The-2) nsubjpass(related-16, degree-3) case(depression-5, of-4) nmod:of(degree-3, depression-5) case(turnover-8, of-6) compound(turnover-8, bone-7) nmod:of(depression-5, turnover-8) case(patients-12, in-9) det(patients-12, the-10) amod(patients-12, malnourished-11) nmod:in(turnover-8, patients-12) aux(related-16, might-13) aux(related-16, have-14) auxpass(related-16, been-15) root(ROOT-0, related-16) case(severity-18, to-17) nmod:to(related-16, severity-18) case(illness-21, of-20) nmod:of(severity-18, illness-21) amod(illness-21, other-22) mark(wasting-24, than-23) advcl(other-22, wasting-24) cc(wasting-24, or-25) advcl(other-22, stunting-26) conj:or(wasting-24, stunting-26)  "
"The rate of height gain during recovery was positively related to age , bone turnover at time of admission , and degree of wasting ( weight-for-height ) ; altogether , 44% of the variability in the height response of the children to the hospital phase of rehabilitation could be ascribed to these three factors ( table II ) .","The/DT rate/NN of/IN height/NN gain/NN during/IN recovery/NN was/VBD positively/RB related/VBN to/TO age/NN ,/, bone/NN turnover/NN at/IN time/NN of/IN admission/NN ,/, and/CC degree/NN of/IN wasting/NN -LRB-/-LRB- weight-for-height/NN -RRB-/-RRB- ;/: altogether/RB ,/, 44/CD %/NN of/IN the/DT variability/NN in/IN the/DT height/NN response/NN of/IN the/DT children/NNS to/TO the/DT hospital/NN phase/NN of/IN rehabilitation/NN could/MD be/VB ascribed/VBN to/TO these/DT three/CD factors/NNS -LRB-/-LRB- table/NN II/CD -RRB-/-RRB- ./."," det(rate-2, The-1) nsubjpass(related-10, rate-2) case(gain-5, of-3) compound(gain-5, height-4) nmod:of(rate-2, gain-5) case(recovery-7, during-6) nmod:during(gain-5, recovery-7) auxpass(related-10, was-8) advmod(related-10, positively-9) root(ROOT-0, related-10) case(age-12, to-11) nmod:to(related-10, age-12) compound(turnover-15, bone-14) nmod:to(related-10, turnover-15) conj:and(age-12, turnover-15) case(time-17, at-16) nmod:at(turnover-15, time-17) case(admission-19, of-18) nmod:of(time-17, admission-19) cc(age-12, and-21) nmod:to(related-10, degree-22) conj:and(age-12, degree-22) case(wasting-24, of-23) nmod:of(degree-22, wasting-24) appos(wasting-24, weight-for-height-26) advmod(ascribed-51, altogether-29) nummod(%-32, 44-31) nsubjpass(ascribed-51, %-32) case(variability-35, of-33) det(variability-35, the-34) nmod:of(%-32, variability-35) case(response-39, in-36) det(response-39, the-37) compound(response-39, height-38) nmod:in(variability-35, response-39) case(children-42, of-40) det(children-42, the-41) nmod:of(response-39, children-42) case(phase-46, to-43) det(phase-46, the-44) compound(phase-46, hospital-45) nmod:to(children-42, phase-46) case(rehabilitation-48, of-47) nmod:of(phase-46, rehabilitation-48) aux(ascribed-51, could-49) auxpass(ascribed-51, be-50) parataxis(related-10, ascribed-51) case(factors-55, to-52) det(factors-55, these-53) nummod(factors-55, three-54) nmod:to(ascribed-51, factors-55) appos(factors-55, table-57) nummod(table-57, II-58)  "
This discordance between weight and height gain had been seen in community supplementation trials n22 and in the seasonality of wasting and stunting.,This/DT discordance/NN between/IN weight/NN and/CC height/NN gain/NN had/VBD been/VBN seen/VBN in/IN community/NN supplementation/NN trials/NNS n22/NNS and/CC in/IN the/DT seasonality/NN of/IN wasting/VBG and/CC stunting/VBG ./.," det(discordance-2, This-1) nsubjpass(seen-10, discordance-2) nsubjpass(seen-10', discordance-2) case(gain-7, between-3) compound(gain-7, weight-4) cc(weight-4, and-5) conj:and(weight-4, height-6) compound(gain-7, height-6) nmod:between(discordance-2, gain-7) aux(seen-10, had-8) auxpass(seen-10, been-9) root(ROOT-0, seen-10) conj:and(seen-10, seen-10') case(n22-15, in-11) compound(n22-15, community-12) compound(n22-15, supplementation-13) compound(n22-15, trials-14) nmod:in(seen-10, n22-15) cc(seen-10, and-16) case(seasonality-19, in-17) det(seasonality-19, the-18) nmod:in(seen-10', seasonality-19) mark(wasting-21, of-20) acl(seasonality-19, wasting-21) cc(wasting-21, and-22) acl(seasonality-19, stunting-23) conj:and(wasting-21, stunting-23)  "
"That I insist on wasting time , in nonprescribed , in self-aggrandizing and theatrical diversions from the prescribed text .","That/IN I/PRP insist/VBP on/IN wasting/VBG time/NN ,/, in/RB nonprescribed/VB ,/, in/IN self-aggrandizing/JJ and/CC theatrical/JJ diversions/NNS from/IN the/DT prescribed/JJ text/NN ./."," mark(insist-3, That-1) nsubj(insist-3, I-2) ccomp(nonprescribed-9, insist-3) mark(wasting-5, on-4) advcl(insist-3, wasting-5) dobj(wasting-5, time-6) advmod(nonprescribed-9, in-8) root(ROOT-0, nonprescribed-9) case(diversions-15, in-11) amod(diversions-15, self-aggrandizing-12) cc(self-aggrandizing-12, and-13) conj:and(self-aggrandizing-12, theatrical-14) amod(diversions-15, theatrical-14) nmod:in(nonprescribed-9, diversions-15) case(text-19, from-16) det(text-19, the-17) amod(text-19, prescribed-18) nmod:from(nonprescribed-9, text-19)  "
"Incoherence means that we are working against ourselves , wasting energy , and being counterproductive .","Incoherence/NNP means/VBZ that/IN we/PRP are/VBP working/VBG against/IN ourselves/PRP ,/, wasting/VBG energy/NN ,/, and/CC being/VBG counterproductive/JJ ./."," nsubj(means-2, Incoherence-1) root(ROOT-0, means-2) mark(working-6, that-3) nsubj(working-6, we-4) nsubj(wasting-10, we-4) nsubj(counterproductive-15, we-4) aux(working-6, are-5) ccomp(means-2, working-6) case(ourselves-8, against-7) nmod:against(working-6, ourselves-8) ccomp(means-2, wasting-10) conj:and(working-6, wasting-10) dobj(wasting-10, energy-11) cc(working-6, and-13) cop(counterproductive-15, being-14) ccomp(means-2, counterproductive-15) conj:and(working-6, counterproductive-15)  "
"That leverage , however , is surely a wasting asset as the ANC comes closer to becoming a part of the government and having to deal with the consequences of sanctions .","That/DT leverage/NN ,/, however/RB ,/, is/VBZ surely/RB a/DT wasting/NN asset/NN as/IN the/DT ANC/NNP comes/VBZ closer/JJR to/TO becoming/VBG a/DT part/NN of/IN the/DT government/NN and/CC having/VBG to/TO deal/VB with/IN the/DT consequences/NNS of/IN sanctions/NNS ./."," det(leverage-2, That-1) nsubj(asset-10, leverage-2) advmod(asset-10, however-4) cop(asset-10, is-6) advmod(asset-10, surely-7) det(asset-10, a-8) compound(asset-10, wasting-9) root(ROOT-0, asset-10) mark(comes-14, as-11) det(ANC-13, the-12) nsubj(comes-14, ANC-13) advcl(asset-10, comes-14) xcomp(comes-14, closer-15) mark(becoming-17, to-16) advcl(closer-15, becoming-17) det(part-19, a-18) xcomp(becoming-17, part-19) case(government-22, of-20) det(government-22, the-21) nmod:of(part-19, government-22) cc(becoming-17, and-23) advcl(closer-15, having-24) conj:and(becoming-17, having-24) mark(deal-26, to-25) xcomp(having-24, deal-26) case(consequences-29, with-27) det(consequences-29, the-28) nmod:with(deal-26, consequences-29) case(sanctions-31, of-30) nmod:of(consequences-29, sanctions-31)  "
"Often referred to by Westerners with pejoratives such as "" slash and burn "" 15 ( reflecting attitudes , not realities ) , "" space-wasting , "" 16 and inefficient , these practices were ( and are ) carried out to maximize the conditions under which traditional agriculture took place .","Often/RB referred/VBD to/TO by/IN Westerners/NNPS with/IN pejoratives/NNS such/JJ as/IN ''/'' slash/VB and/CC burn/VB ''/'' 15/CD -LRB-/-LRB- reflecting/VBG attitudes/NNS ,/, not/RB realities/NNS -RRB-/-RRB- ,/, ''/'' space-wasting/VBG ,/, ''/'' 16/CD and/CC inefficient/JJ ,/, these/DT practices/NNS were/VBD -LRB-/-LRB- and/CC are/VBP -RRB-/-RRB- carried/VBN out/RP to/TO maximize/VB the/DT conditions/NNS under/IN which/WDT traditional/JJ agriculture/NN took/VBD place/NN ./."," advmod(referred-2, Often-1) ccomp(carried-39, referred-2) mark(slash-11, to-3) case(Westerners-5, by-4) nmod:by(slash-11, Westerners-5) case(pejoratives-7, with-6) nmod:with(Westerners-5, pejoratives-7) case(as-9, such-8) acl:such(pejoratives-7, as-9) xcomp(referred-2, slash-11) cc(slash-11, and-12) xcomp(referred-2, burn-13) conj:and(slash-11, burn-13) dobj(burn-13, 15-15) parataxis(referred-2, reflecting-17) dobj(reflecting-17, attitudes-18) neg(realities-21, not-20) appos(attitudes-18, realities-21) dep(referred-2, space-wasting-25) dobj(space-wasting-25, 16-28) cc(space-wasting-25, and-29) dep(referred-2, inefficient-30) conj:and(space-wasting-25, inefficient-30) det(practices-33, these-32) nsubjpass(carried-39, practices-33) nsubj(maximize-42, practices-33) auxpass(carried-39, were-34) cc(are-37, and-36) dep(carried-39, are-37) root(ROOT-0, carried-39) compound:prt(carried-39, out-40) mark(maximize-42, to-41) xcomp(carried-39, maximize-42) det(conditions-44, the-43) dobj(maximize-42, conditions-44) nmod:under(took-49, conditions-44) case(which-46, under-45) ref(conditions-44, which-46) amod(agriculture-48, traditional-47) nsubj(took-49, agriculture-48) acl:relcl(conditions-44, took-49) dobj(took-49, place-50)  "
They are fed up with governments wasting money on things like Hibernia or bailouts for various kinds of industries .,They/PRP are/VBP fed/VBN up/RP with/IN governments/NNS wasting/VBG money/NN on/IN things/NNS like/IN Hibernia/NNP or/CC bailouts/NNS for/IN various/JJ kinds/NNS of/IN industries/NNS ./.," nsubjpass(fed-3, They-1) auxpass(fed-3, are-2) root(ROOT-0, fed-3) compound:prt(fed-3, up-4) case(governments-6, with-5) nmod:with(fed-3, governments-6) acl(governments-6, wasting-7) dobj(wasting-7, money-8) case(things-10, on-9) nmod:on(wasting-7, things-10) case(Hibernia-12, like-11) nmod:like(things-10, Hibernia-12) cc(things-10, or-13) nmod:on(wasting-7, bailouts-14) conj:or(things-10, bailouts-14) case(kinds-17, for-15) amod(kinds-17, various-16) nmod:for(bailouts-14, kinds-17) case(industries-19, of-18) nmod:of(kinds-17, industries-19)  "
504 <p> Loss of body weight ( wasting syndrome ) is a characteristic sign observed in most animals given a lethal dose of TCDD.,504/CD <p>/NN Loss/NN of/IN body/NN weight/NN -LRB-/-LRB- wasting/NN syndrome/NN -RRB-/-RRB- is/VBZ a/DT characteristic/JJ sign/NN observed/VBN in/IN most/JJS animals/NNS given/VBN a/DT lethal/JJ dose/NN of/IN TCDD/NNP ./.," nummod(Loss-3, 504-1) compound(Loss-3, <p>-2) nsubj(sign-14, Loss-3) case(weight-6, of-4) compound(weight-6, body-5) nmod:of(Loss-3, weight-6) compound(syndrome-9, wasting-8) appos(Loss-3, syndrome-9) cop(sign-14, is-11) det(sign-14, a-12) amod(sign-14, characteristic-13) root(ROOT-0, sign-14) acl(sign-14, observed-15) case(animals-18, in-16) amod(animals-18, most-17) nmod:in(observed-15, animals-18) acl(animals-18, given-19) det(dose-22, a-20) amod(dose-22, lethal-21) dobj(given-19, dose-22) case(TCDD-24, of-23) nmod:of(dose-22, TCDD-24)  "
"Thus , teachers are not "" wasting time "" when they set aside a time for students to become acquainted .","Thus/RB ,/, teachers/NNS are/VBP not/RB ''/'' wasting/VBG time/NN ''/'' when/WRB they/PRP set/VBD aside/RP a/DT time/NN for/IN students/NNS to/TO become/VB acquainted/VBN ./."," advmod(wasting-7, Thus-1) nsubj(wasting-7, teachers-3) aux(wasting-7, are-4) neg(wasting-7, not-5) root(ROOT-0, wasting-7) dobj(wasting-7, time-8) advmod(set-12, when-10) nsubj(set-12, they-11) advcl(wasting-7, set-12) compound:prt(set-12, aside-13) det(time-15, a-14) dobj(set-12, time-15) case(students-17, for-16) nmod:for(time-15, students-17) mark(become-19, to-18) advcl(set-12, become-19) xcomp(become-19, acquainted-20)  "
"This emphasis on the transitory presence of things in the world as a result of their constant consumption -- or wasting -- by humans , once again reveals his sense of the motifs of the still-life tradition as a source for his art .","This/DT emphasis/NN on/IN the/DT transitory/JJ presence/NN of/IN things/NNS in/IN the/DT world/NN as/IN a/DT result/NN of/IN their/PRP$ constant/JJ consumption/NN --/: or/CC wasting/NN --/: by/IN humans/NNS ,/, once/RB again/RB reveals/VBZ his/PRP$ sense/NN of/IN the/DT motifs/NNS of/IN the/DT still-life/JJ tradition/NN as/IN a/DT source/NN for/IN his/PRP$ art/NN ./."," det(emphasis-2, This-1) nsubj(reveals-28, emphasis-2) case(presence-6, on-3) det(presence-6, the-4) amod(presence-6, transitory-5) nmod:on(emphasis-2, presence-6) case(things-8, of-7) nmod:of(presence-6, things-8) case(world-11, in-9) det(world-11, the-10) nmod:in(things-8, world-11) case(result-14, as-12) det(result-14, a-13) nmod:as(world-11, result-14) case(consumption-18, of-15) nmod:poss(consumption-18, their-16) amod(consumption-18, constant-17) nmod:of(result-14, consumption-18) cc(wasting-21, or-20) dep(consumption-18, wasting-21) case(humans-24, by-23) nmod:by(consumption-18, humans-24) advmod(again-27, once-26) advmod(reveals-28, again-27) root(ROOT-0, reveals-28) nmod:poss(sense-30, his-29) dobj(reveals-28, sense-30) case(motifs-33, of-31) det(motifs-33, the-32) nmod:of(sense-30, motifs-33) case(tradition-37, of-34) det(tradition-37, the-35) amod(tradition-37, still-life-36) nmod:of(motifs-33, tradition-37) case(source-40, as-38) det(source-40, a-39) nmod:as(reveals-28, source-40) case(art-43, for-41) nmod:poss(art-43, his-42) nmod:for(source-40, art-43)  "
Yet the food supply may still be insufficient to allow females to lay clutch after clutch without wasting away under the rigors of egg production .,Yet/CC the/DT food/NN supply/NN may/MD still/RB be/VB insufficient/JJ to/TO allow/VB females/NNS to/TO lay/VB clutch/NN after/IN clutch/NN without/IN wasting/VBG away/RP under/IN the/DT rigors/NNS of/IN egg/NN production/NN ./.," cc(insufficient-8, Yet-1) det(supply-4, the-2) compound(supply-4, food-3) nsubj(insufficient-8, supply-4) nsubj(allow-10, supply-4) aux(insufficient-8, may-5) advmod(insufficient-8, still-6) cop(insufficient-8, be-7) root(ROOT-0, insufficient-8) mark(allow-10, to-9) xcomp(insufficient-8, allow-10) dobj(allow-10, females-11) nsubj(lay-13, females-11) mark(lay-13, to-12) xcomp(allow-10, lay-13) dobj(lay-13, clutch-14) case(clutch-16, after-15) nmod:after(lay-13, clutch-16) mark(wasting-18, without-17) advcl(lay-13, wasting-18) compound:prt(wasting-18, away-19) case(rigors-22, under-20) det(rigors-22, the-21) nmod:under(wasting-18, rigors-22) case(production-25, of-23) compound(production-25, egg-24) nmod:of(rigors-22, production-25)  "
