sent,tags,parse
<p> Nampas and the other exiled John Frum leaders called attention to their enlightening travels by sending messages back to Tanna .,<p>/NNP Nampas/NNP and/CC the/DT other/JJ exiled/NNP John/NNP Frum/NNP leaders/NNS called/VBD attention/NN to/TO their/PRP$ enlightening/JJ travels/NNS by/IN sending/VBG messages/NNS back/RP to/TO Tanna/NNP ./.,"compound(Nampas-2, <p>-1) nsubj(called-10, Nampas-2) cc(Nampas-2, and-3) det(leaders-9, the-4) amod(leaders-9, other-5) compound(leaders-9, exiled-6) compound(leaders-9, John-7) compound(leaders-9, Frum-8) conj:and(Nampas-2, leaders-9) nsubj(called-10, leaders-9) root(ROOT-0, called-10) dobj(called-10, attention-11) case(travels-15, to-12) nmod:poss(travels-15, their-13) amod(travels-15, enlightening-14) nmod:to(called-10, travels-15) mark(sending-17, by-16) advcl(called-10, sending-17) dobj(sending-17, messages-18) compound:prt(sending-17, back-19) case(Tanna-21, to-20) nmod:to(sending-17, Tanna-21)  "
"It is typically measured by responses to questions like the following ones , asked by Gallup pollsters during 1978 and 1980 : Would you , yourself , have any objection to sending your children to school where a few of the children were black ?","It/PRP is/VBZ typically/RB measured/VBN by/IN responses/NNS to/TO questions/NNS like/IN the/DT following/JJ ones/NNS ,/, asked/VBN by/IN Gallup/NN pollsters/NNS during/IN 1978/CD and/CC 1980/CD :/: Would/MD you/PRP ,/, yourself/PRP ,/, have/VB any/DT objection/NN to/TO sending/VBG your/PRP$ children/NNS to/TO school/NN where/WRB a/DT few/JJ of/IN the/DT children/NNS were/VBD black/JJ ?/.","nsubjpass(measured-4, It-1) auxpass(measured-4, is-2) advmod(measured-4, typically-3) root(ROOT-0, measured-4) case(responses-6, by-5) nmod:by(measured-4, responses-6) case(questions-8, to-7) nmod:to(measured-4, questions-8) case(ones-12, like-9) det(ones-12, the-10) amod(ones-12, following-11) nmod:like(measured-4, ones-12) acl(ones-12, asked-14) case(pollsters-17, by-15) compound(pollsters-17, Gallup-16) nmod:by(asked-14, pollsters-17) case(1978-19, during-18) nmod:during(asked-14, 1978-19) cc(1978-19, and-20) nmod:during(asked-14, 1980-21) conj:and(1978-19, 1980-21) aux(have-28, Would-23) nsubj(have-28, you-24) appos(you-24, yourself-26) parataxis(measured-4, have-28) det(objection-30, any-29) dobj(have-28, objection-30) mark(sending-32, to-31) acl(objection-30, sending-32) nmod:poss(children-34, your-33) dobj(sending-32, children-34) case(school-36, to-35) nmod:to(sending-32, school-36) advmod(black-44, where-37) det(few-39, a-38) nsubj(black-44, few-39) case(children-42, of-40) det(children-42, the-41) nmod:of(few-39, children-42) cop(black-44, were-43) advcl(sending-32, black-44)  "
"Would you , yourself , have any objection to sending your children to school where more than half the children were black ?","Would/MD you/PRP ,/, yourself/RB ,/, have/VB any/DT objection/NN to/TO sending/VBG your/PRP$ children/NNS to/TO school/NN where/WRB more/JJR than/IN half/PDT the/DT children/NN were/VBD black/JJ ?/.","aux(have-6, Would-1) nsubj(have-6, you-2) advmod(have-6, yourself-4) root(ROOT-0, have-6) det(objection-8, any-7) dobj(have-6, objection-8) mark(sending-10, to-9) acl(objection-8, sending-10) nmod:poss(children-12, your-11) dobj(sending-10, children-12) case(school-14, to-13) nmod:to(sending-10, school-14) advmod(black-22, where-15) advmod(half-18, more-16) mwe(more-16, than-17) nummod(children-20, half-18) det(children-20, the-19) nsubj(black-22, children-20) cop(black-22, were-21) advcl(sending-10, black-22)  "
"These differences can perhaps be traced to the historical practice of black families sending their daughters to college to become school teachers rather than being domestic servants , but not sending sons .","These/DT differences/NNS can/MD perhaps/RB be/VB traced/VBN to/TO the/DT historical/JJ practice/NN of/IN black/JJ families/NNS sending/VBG their/PRP$ daughters/NNS to/TO college/NN to/TO become/VB school/NN teachers/NNS rather/RB than/IN being/VBG domestic/JJ servants/NNS ,/, but/CC not/RB sending/VBG sons/NNS ./.","det(differences-2, These-1) nsubjpass(traced-6, differences-2) aux(traced-6, can-3) advmod(traced-6, perhaps-4) auxpass(traced-6, be-5) root(ROOT-0, traced-6) case(practice-10, to-7) det(practice-10, the-8) amod(practice-10, historical-9) nmod:to(traced-6, practice-10) case(families-13, of-11) amod(families-13, black-12) nmod:of(practice-10, families-13) ccomp(traced-6, sending-14) nmod:poss(daughters-16, their-15) dobj(sending-14, daughters-16) case(college-18, to-17) nmod:to(sending-14, college-18) mark(become-20, to-19) advcl(sending-14, become-20) compound(teachers-22, school-21) xcomp(become-20, teachers-22) mark(servants-27, rather-23) mwe(rather-23, than-24) cop(servants-27, being-25) amod(servants-27, domestic-26) advcl(become-20, servants-27) cc(not-30, but-29) cc(sending-14, not-30) ccomp(traced-6, sending-31) conj:negcc(sending-14, sending-31) dobj(sending-31, sons-32)  "
President Reagan then had the choice of either sending a large combat force to Lebanon -- to occupy the greater Beirut area-or to withdraw the small marine unit under humiliating conditions .,President/NNP Reagan/NNP then/RB had/VBD the/DT choice/NN of/IN either/RB sending/VBG a/DT large/JJ combat/NN force/NN to/TO Lebanon/NNP --/: to/TO occupy/VB the/DT greater/JJR Beirut/NNP area-or/NN to/TO withdraw/VB the/DT small/JJ marine/JJ unit/NN under/IN humiliating/JJ conditions/NNS ./.,"compound(Reagan-2, President-1) nsubj(had-4, Reagan-2) advmod(had-4, then-3) root(ROOT-0, had-4) det(choice-6, the-5) dobj(had-4, choice-6) mark(sending-9, of-7) advmod(sending-9, either-8) acl(choice-6, sending-9) det(force-13, a-10) amod(force-13, large-11) compound(force-13, combat-12) dobj(sending-9, force-13) case(Lebanon-15, to-14) nmod:to(sending-9, Lebanon-15) mark(occupy-18, to-17) advcl(sending-9, occupy-18) det(area-or-22, the-19) amod(area-or-22, greater-20) compound(area-or-22, Beirut-21) dobj(occupy-18, area-or-22) nsubj(withdraw-24, area-or-22) mark(withdraw-24, to-23) xcomp(occupy-18, withdraw-24) det(unit-28, the-25) amod(unit-28, small-26) amod(unit-28, marine-27) dobj(withdraw-24, unit-28) case(conditions-31, under-29) amod(conditions-31, humiliating-30) nmod:under(withdraw-24, conditions-31)  "
"In this regard , they considered proposals related to the sending of observers to examine situations and specific cases , the appointment of rapporteurs to investigate and suggest appropriate solutions , the setting up of a Committee on the Human Dimension of the CSCE , greater involvement of persons , organizations and institutions in the human dimension mechanism and further bilateral and multilateral efforts to promote the resolution of relevant issues .","In/IN this/DT regard/NN ,/, they/PRP considered/VBD proposals/NNS related/VBN to/TO the/DT sending/NN of/IN observers/NNS to/TO examine/VB situations/NNS and/CC specific/JJ cases/NNS ,/, the/DT appointment/NN of/IN rapporteurs/NNS to/TO investigate/VB and/CC suggest/VB appropriate/JJ solutions/NNS ,/, the/DT setting/NN up/RB of/IN a/DT Committee/NNP on/IN the/DT Human/NNP Dimension/NNP of/IN the/DT CSCE/NNP ,/, greater/JJR involvement/NN of/IN persons/NNS ,/, organizations/NNS and/CC institutions/NNS in/IN the/DT human/JJ dimension/NN mechanism/NN and/CC further/RB bilateral/JJ and/CC multilateral/JJ efforts/NNS to/TO promote/VB the/DT resolution/NN of/IN relevant/JJ issues/NNS ./.","case(regard-3, In-1) det(regard-3, this-2) nmod:in(considered-6, regard-3) nsubj(considered-6, they-5) root(ROOT-0, considered-6) dobj(considered-6, proposals-7) acl(proposals-7, related-8) case(sending-11, to-9) det(sending-11, the-10) nmod:to(related-8, sending-11) case(observers-13, of-12) nmod:of(sending-11, observers-13) mark(examine-15, to-14) xcomp(related-8, examine-15) dobj(examine-15, situations-16) cc(situations-16, and-17) amod(cases-19, specific-18) dobj(examine-15, cases-19) conj:and(situations-16, cases-19) det(appointment-22, the-21) appos(situations-16, appointment-22) case(rapporteurs-24, of-23) nmod:of(appointment-22, rapporteurs-24) mark(investigate-26, to-25) advcl(examine-15, investigate-26) cc(investigate-26, and-27) advcl(examine-15, suggest-28) conj:and(investigate-26, suggest-28) amod(solutions-30, appropriate-29) dobj(investigate-26, solutions-30) det(setting-33, the-32) nmod:npmod(up-34, setting-33) advmod(Committee-37, up-34) case(Committee-37, of-35) det(Committee-37, a-36) dep(examine-15, Committee-37) case(Dimension-41, on-38) det(Dimension-41, the-39) compound(Dimension-41, Human-40) nmod:on(Committee-37, Dimension-41) case(CSCE-44, of-42) det(CSCE-44, the-43) nmod:of(Dimension-41, CSCE-44) amod(involvement-47, greater-46) dobj(examine-15, involvement-47) case(persons-49, of-48) nmod:of(involvement-47, persons-49) nmod:of(involvement-47, organizations-51) conj:and(persons-49, organizations-51) cc(persons-49, and-52) nmod:of(involvement-47, institutions-53) conj:and(persons-49, institutions-53) case(mechanism-58, in-54) det(mechanism-58, the-55) amod(mechanism-58, human-56) compound(mechanism-58, dimension-57) nmod:in(examine-15, mechanism-58) cc(mechanism-58, and-59) advmod(bilateral-61, further-60) nmod:in(examine-15, bilateral-61) conj:and(mechanism-58, bilateral-61) cc(bilateral-61, and-62) amod(efforts-64, multilateral-63) conj:and(mechanism-58, efforts-64) conj:and(bilateral-61, efforts-64) mark(promote-66, to-65) advcl(examine-15, promote-66) det(resolution-68, the-67) dobj(promote-66, resolution-68) case(issues-71, of-69) amod(issues-71, relevant-70) nmod:of(resolution-68, issues-71)  "
"This is one of the ideas we should consider for the private sector , provided there is reciprocal access offered by the sending country .","This/DT is/VBZ one/CD of/IN the/DT ideas/NNS we/PRP should/MD consider/VB for/IN the/DT private/JJ sector/NN ,/, provided/VBD there/EX is/VBZ reciprocal/JJ access/NN offered/VBN by/IN the/DT sending/VBG country/NN ./.","nsubj(one-3, This-1) cop(one-3, is-2) root(ROOT-0, one-3) case(ideas-6, of-4) det(ideas-6, the-5) nmod:of(one-3, ideas-6) nsubj(consider-9, we-7) aux(consider-9, should-8) acl:relcl(ideas-6, consider-9) case(sector-13, for-10) det(sector-13, the-11) amod(sector-13, private-12) nmod:for(consider-9, sector-13) dep(is-17, provided-15) expl(is-17, there-16) advcl(consider-9, is-17) amod(access-19, reciprocal-18) nsubj(is-17, access-19) acl(access-19, offered-20) case(country-24, by-21) det(country-24, the-22) amod(country-24, sending-23) nmod:by(offered-20, country-24)  "
"After these sessions the consultant followed up on faculty interests and redesign efforts by sending articles , papers , and copies of chapters related to their perceptions of their needs .","After/IN these/DT sessions/NNS the/DT consultant/NN followed/VBD up/RP on/IN faculty/NN interests/NNS and/CC redesign/VB efforts/NNS by/IN sending/VBG articles/NNS ,/, papers/NNS ,/, and/CC copies/NNS of/IN chapters/NNS related/VBN to/TO their/PRP$ perceptions/NNS of/IN their/PRP$ needs/NNS ./.","case(sessions-3, After-1) det(sessions-3, these-2) nmod:after(followed-6, sessions-3) det(consultant-5, the-4) nsubj(followed-6, consultant-5) nsubj(redesign-12, consultant-5) root(ROOT-0, followed-6) compound:prt(followed-6, up-7) case(interests-10, on-8) compound(interests-10, faculty-9) nmod:on(followed-6, interests-10) cc(followed-6, and-11) conj:and(followed-6, redesign-12) dobj(redesign-12, efforts-13) mark(sending-15, by-14) advcl(redesign-12, sending-15) dobj(sending-15, articles-16) dobj(sending-15, papers-18) conj:and(articles-16, papers-18) cc(articles-16, and-20) dobj(sending-15, copies-21) conj:and(articles-16, copies-21) case(chapters-23, of-22) nmod:of(copies-21, chapters-23) acl(chapters-23, related-24) case(perceptions-27, to-25) nmod:poss(perceptions-27, their-26) nmod:to(related-24, perceptions-27) case(needs-30, of-28) nmod:poss(needs-30, their-29) nmod:of(perceptions-27, needs-30)  "
"This consisted of mailing the revised questionnaire to the panel , combining the results , analyzing the results , and sending them back to the panel .","This/DT consisted/VBD of/IN mailing/VBG the/DT revised/VBN questionnaire/NN to/TO the/DT panel/NN ,/, combining/VBG the/DT results/NNS ,/, analyzing/VBG the/DT results/NNS ,/, and/CC sending/VBG them/PRP back/RB to/TO the/DT panel/NN ./.","nsubj(consisted-2, This-1) root(ROOT-0, consisted-2) mark(mailing-4, of-3) advcl(consisted-2, mailing-4) det(questionnaire-7, the-5) amod(questionnaire-7, revised-6) dobj(mailing-4, questionnaire-7) case(panel-10, to-8) det(panel-10, the-9) nmod:to(mailing-4, panel-10) advcl(consisted-2, combining-12) conj:and(mailing-4, combining-12) det(results-14, the-13) dobj(combining-12, results-14) advcl(consisted-2, analyzing-16) conj:and(mailing-4, analyzing-16) det(results-18, the-17) dobj(analyzing-16, results-18) cc(mailing-4, and-20) advcl(consisted-2, sending-21) conj:and(mailing-4, sending-21) dobj(sending-21, them-22) advmod(sending-21, back-23) case(panel-26, to-24) det(panel-26, the-25) nmod:to(sending-21, panel-26)  "
"All these controllers provide the musician with a way of sending information to an electronic tone generator , but most of the nonkeyboard controllers do not have "" onboard "" tone generators .","All/PDT these/DT controllers/NNS provide/VBP the/DT musician/NN with/IN a/DT way/NN of/IN sending/VBG information/NN to/TO an/DT electronic/JJ tone/NN generator/NN ,/, but/CC most/JJS of/IN the/DT nonkeyboard/JJ controllers/NNS do/VBP not/RB have/VB ''/'' onboard/VBN ''/'' tone/NN generators/NNS ./.","det:predet(controllers-3, All-1) det(controllers-3, these-2) nsubj(provide-4, controllers-3) root(ROOT-0, provide-4) det(musician-6, the-5) dobj(provide-4, musician-6) case(way-9, with-7) det(way-9, a-8) nmod:with(provide-4, way-9) mark(sending-11, of-10) acl(way-9, sending-11) dobj(sending-11, information-12) case(generator-17, to-13) det(generator-17, an-14) amod(generator-17, electronic-15) compound(generator-17, tone-16) nmod:to(have-27, generator-17) cc(have-27, but-19) nsubj(have-27, most-20) case(controllers-24, of-21) det(controllers-24, the-22) amod(controllers-24, nonkeyboard-23) nmod:of(most-20, controllers-24) aux(have-27, do-25) neg(have-27, not-26) advcl(sending-11, have-27) acl(way-9, onboard-29) compound(generators-32, tone-31) dobj(onboard-29, generators-32)  "
"Examples : using Web browsers to locate resources on the World Wide Web , sending and receiving electronic mail ( e-mail ) , subscribing and contributing to newsgroups in particular areas of interest , and accessing library and research databases through the Internet to assist in research activities .","Examples/NNS :/: using/VBG Web/NNP browsers/NNS to/TO locate/VB resources/NNS on/IN the/DT World/NNP Wide/NNP Web/NNP ,/, sending/VBG and/CC receiving/VBG electronic/JJ mail/NN -LRB-/-LRB- e-mail/VB -RRB-/-RRB- ,/, subscribing/VBG and/CC contributing/VBG to/TO newsgroups/NNS in/IN particular/JJ areas/NNS of/IN interest/NN ,/, and/CC accessing/VBG library/NN and/CC research/NN databases/NNS through/IN the/DT Internet/NN to/TO assist/VB in/IN research/NN activities/NNS ./.","root(ROOT-0, Examples-1) appos(Examples-1, using-3) compound(browsers-5, Web-4) dobj(using-3, browsers-5) mark(locate-7, to-6) advcl(using-3, locate-7) dobj(locate-7, resources-8) case(Web-13, on-9) det(Web-13, the-10) compound(Web-13, World-11) compound(Web-13, Wide-12) nmod:on(locate-7, Web-13) appos(Examples-1, sending-15) conj:and(using-3, sending-15) cc(sending-15, and-16) conj:and(using-3, receiving-17) conj:and(sending-15, receiving-17) amod(mail-19, electronic-18) dobj(sending-15, mail-19) dep(sending-15, e-mail-21) dep(sending-15, subscribing-24) cc(using-3, and-25) appos(Examples-1, contributing-26) conj:and(using-3, contributing-26) case(newsgroups-28, to-27) nmod:to(contributing-26, newsgroups-28) case(areas-31, in-29) amod(areas-31, particular-30) nmod:in(newsgroups-28, areas-31) case(interest-33, of-32) nmod:of(areas-31, interest-33) cc(using-3, and-35) appos(Examples-1, accessing-36) conj:and(using-3, accessing-36) compound(databases-40, library-37) cc(library-37, and-38) conj:and(library-37, research-39) compound(databases-40, research-39) dobj(accessing-36, databases-40) case(Internet-43, through-41) det(Internet-43, the-42) nmod:through(accessing-36, Internet-43) mark(assist-45, to-44) acl(Internet-43, assist-45) case(activities-48, in-46) compound(activities-48, research-47) nmod:in(assist-45, activities-48)  "
"13 In 1422 the aldermanic registers in Antwerp begin recording the sale of works of art , documenting the practice of parish churches in Brabant , Flanders , and the Northern Netherlands sending representatives to the Antwerp fairs to buy altarpieces , most of which were probably ready-made.","13/CD In/IN 1422/CD the/DT aldermanic/JJ registers/NN in/IN Antwerp/NNP begin/VBP recording/VBG the/DT sale/NN of/IN works/NNS of/IN art/NN ,/, documenting/VBG the/DT practice/NN of/IN parish/JJ churches/NNS in/IN Brabant/NNP ,/, Flanders/NNP ,/, and/CC the/DT Northern/NNP Netherlands/NNP sending/VBG representatives/NNS to/TO the/DT Antwerp/NNP fairs/VBZ to/TO buy/VB altarpieces/NNS ,/, most/JJS of/IN which/WDT were/VBD probably/RB ready-made/JJ ./.","nmod:in(begin-9, 13-1) case(13-1, In-2) dep(13-1, 1422-3) det(registers-6, the-4) amod(registers-6, aldermanic-5) nsubj(begin-9, registers-6) case(Antwerp-8, in-7) nmod:in(registers-6, Antwerp-8) root(ROOT-0, begin-9) ccomp(begin-9, recording-10) det(sale-12, the-11) dobj(recording-10, sale-12) case(works-14, of-13) nmod:of(sale-12, works-14) case(art-16, of-15) nmod:of(works-14, art-16) dep(recording-10, documenting-18) det(practice-20, the-19) dobj(documenting-18, practice-20) case(churches-23, of-21) amod(churches-23, parish-22) nmod:of(practice-20, churches-23) case(Flanders-27, in-24) compound(Flanders-27, Brabant-25) nmod:in(churches-23, Flanders-27) cc(begin-9, and-29) det(Netherlands-32, the-30) compound(Netherlands-32, Northern-31) nsubj(fairs-38, Netherlands-32) nsubj(buy-40, Netherlands-32) acl(Netherlands-32, sending-33) dobj(sending-33, representatives-34) case(Antwerp-37, to-35) det(Antwerp-37, the-36) nmod:to(sending-33, Antwerp-37) conj:and(begin-9, fairs-38) mark(buy-40, to-39) xcomp(fairs-38, buy-40) dobj(buy-40, altarpieces-41) nmod:of(most-43, altarpieces-41) nsubj(ready-made-48, most-43) case(which-45, of-44) ref(altarpieces-41, which-45) cop(ready-made-48, were-46) advmod(ready-made-48, probably-47) acl:relcl(altarpieces-41, ready-made-48)  "
